"","X","business_id","review_id","user_id","stars.x","date","text","useful","funny","cool","name","address","city","state","postal_code","latitude","longitude","stars.y","review_count","is_open","categories"
"506",2585568,"JotRkYFXqP3iQxVmRN7W9Q","vI86yuUw9mJc8uId-q8Xkg","VCGAYbd-kjIzwopiem3SuQ",1,"2016-01-19","Anyone who knows me knows that I'm obsessed with chipotle but the yorkdale location is a huge disappointment. And I'm saying this after several times of going and this last time was the last straw for me. First of all, it's like a zoo with the employees they seem unorganized or preoccupied talking to each other. I've worked fast food and I know that its very possible to talk to friends and get the jobs done in a timely and efficient manner. It honestly seems like everytime I'm there there's an issue.
I was here a few days ago and I got a chicken bowl and the girl putting my food first (rice and beans) was rushing and mind you there was maybe one person behind me so it wasn't busy at all. I couldn't even tell her I wanted veggies too. The second girl that asked what kind of meat I wanted was just all over the place, also wanted to finish fast and was barely listening to what I wanted. I asked first for veggies then said I wanted chicken which she does. At this point I'm getting the last bit of scraps that was left of the veggies. This is where everything goes incredibly downhill. She asked if I wanted mild, medium or hot sauce (I always get hot) however before I even opened my mouth to respond she had already put in mild salsa. I tried not to show that I was irritated and explained that I wanted hot sauce. She looks confused and I repeat again that I didn't want mild salsa so she goes to the first girl who took my order tells her as if its her fault that I wanted hot sauce. I had to start my order all over again and literally got maybe a tablespoon of veggies because of course they didn't have refills. And on top of that while I was eating I noticed that 1. There's barely any chicken and it wasn't even seasoned properly and 2. For some odd reason the hot sauce was VERY salty and almost tasted bitter. I didn't want to make any problems and complain but I definitely will NOT be returning to this location again. The one at shops at don mills is much better not even comparable to this one.",1,0,0,"Chipotle Mexican Grill","3401 Dufferin St, Unit FC-04","Toronto","ON","M6A 3A1",43.724788,-79.456902,2.5,21,1,"Mexican;Food;Restaurants;Fast Food"
"507",2585569,"JotRkYFXqP3iQxVmRN7W9Q","b5bHbHLRu0Cr1gkjYK6Bjw","HAM8B6kiAmhTFXzsE_HfSQ",1,"2015-09-29","Omg this place needs to check their food and sanitation safety. I had instant stomach flu right after a burrito here! The food wasn't very good. The meat wasn't seasoned like other Chipotles. Don't chance it here.",3,0,0,"Chipotle Mexican Grill","3401 Dufferin St, Unit FC-04","Toronto","ON","M6A 3A1",43.724788,-79.456902,2.5,21,1,"Mexican;Food;Restaurants;Fast Food"
"508",2585570,"JotRkYFXqP3iQxVmRN7W9Q","1cJRE6ovEpgnysSMjR9d-Q","CFvuVba8YakPTsnVpOM16A",3,"2017-05-07","This location is one of the busier places in the food court. It's a conveyor belt operation. Each person working there is responsible for one task. What this means is that your food will be prepared quickly, but they try to avoid pauses in production at all cost. For example, asking questions will be brushed off or given a terse answer. Ingredients will be added slapdash. Ultimately, it's customer service that suffers. The food is standard Chipotle fare - good tasting at first, but I find it a chore to finish in the latter half.",0,0,1,"Chipotle Mexican Grill","3401 Dufferin St, Unit FC-04","Toronto","ON","M6A 3A1",43.724788,-79.456902,2.5,21,1,"Mexican;Food;Restaurants;Fast Food"
"509",3175199,"neBW0IYhxkj9zE7R4TA3BQ","aTWHJULVldMVuO3ukp_bdA","QIyj8VkAyasFbay0TxWKPw",1,"2016-09-17","Cheap with the meat! And their burrito fell out twice... Worst chipotle experience ever",2,1,1,"Chipotle Mexican Grill","25 The W Mall, Unit F012","Toronto","ON","M9C 1B8",43.6129820927,-79.5583543809,1.5,8,1,"Mexican;Fast Food;Restaurants"
"510",3175200,"neBW0IYhxkj9zE7R4TA3BQ","mTm8h8enC9kkVA14A_TIxg","ZQJMFhNf_A8vz_opSkCSUg",1,"2016-12-13","DO NOT EAT HERE, I got the worst FOOD POISONING I've ever had. I would rate zero stars if I could. I had a burritto bowl here last night with steak and pulled pork and in the middle of the night I woke up puking and having diarrhea at the same time. I'm certain I got food poisoning from Chipotle as it's the only meal I ate differently from my family yesterday. I've literally been spewing from both ends at the same time, no exaggeration. I won't be going back to any Chipotles ever again.",3,4,2,"Chipotle Mexican Grill","25 The W Mall, Unit F012","Toronto","ON","M9C 1B8",43.6129820927,-79.5583543809,1.5,8,1,"Mexican;Fast Food;Restaurants"
"511",3175201,"neBW0IYhxkj9zE7R4TA3BQ","rpg7Bt0wSOUtD6eYHA3CNw","0Ev4iM7owuuw0M83mG4qGw",1,"2017-07-17","Two friends and I ate here last week and all three of us had mild food poisoning the next morning. Will not be returning.",0,0,0,"Chipotle Mexican Grill","25 The W Mall, Unit F012","Toronto","ON","M9C 1B8",43.6129820927,-79.5583543809,1.5,8,1,"Mexican;Fast Food;Restaurants"
"512",3175202,"neBW0IYhxkj9zE7R4TA3BQ","Gelnm5WyNJqN5wVtuoXPdw","TwvNzoI2OtOBaHh_lkUo3w",4,"2016-02-20","I'm so glad they opened a Chipotle near me. (West Mall & Burnhamthorpe Rd.) So I was compleety stoked I didn't have to go
to Square 1 or Yorkdale for some burritos.
The service is kind of off.. I don't know how to explain it, it just feels like I'm either rushed and not paid enough attention to.",0,0,0,"Chipotle Mexican Grill","25 The W Mall, Unit F012","Toronto","ON","M9C 1B8",43.6129820927,-79.5583543809,1.5,8,1,"Mexican;Fast Food;Restaurants"
"513",3175203,"neBW0IYhxkj9zE7R4TA3BQ","3W2gGPe3NSCFa-dJl71otg","BCKP1gj6vW6QfRQcl4TIBQ",1,"2015-12-24","Nothing like the Chipotle in the US. The tortilla was cold, the chicken was very dry and had some charred parts, the salsa was very watery and make my burrito soggy. There are better options in the food court, or better yet, burrito boyz down the street.",2,0,0,"Chipotle Mexican Grill","25 The W Mall, Unit F012","Toronto","ON","M9C 1B8",43.6129820927,-79.5583543809,1.5,8,1,"Mexican;Fast Food;Restaurants"
"514",3175204,"neBW0IYhxkj9zE7R4TA3BQ","fMyQ1R4YdD0t4emWbcWPww","x3yO4kvF8mxg40C0ln90dw",1,"2016-03-10","Bad bad ! They offer also kids menu but they dont have appropriate trays for that and the offerme served it in a regular bowl where is not appetitive for a children everything together. My kids didn't ate because didn't look delicious to a kid eye. It is not according what the franchise offers.",0,0,0,"Chipotle Mexican Grill","25 The W Mall, Unit F012","Toronto","ON","M9C 1B8",43.6129820927,-79.5583543809,1.5,8,1,"Mexican;Fast Food;Restaurants"
"515",3175205,"neBW0IYhxkj9zE7R4TA3BQ","Uvolt_W9KJT22b_ov_GgVg","SDAjElWg3R5x8AGo5guKRA",1,"2015-12-01","While the new food court at Sherway is as beautiful as the rest of the mall, this particular Chipotle fell very short.

I was there on a weekday during lunch and I was starving so I figured Chipotle never fails.  Anyway, I ordered the Barbacoa Burrito ($8.95) with Guacamole (additional $2.21).  It was room temperature, messy, salty and definitely not worth the $12.61 I paid.  Service was friendly but staff seemed very inexperienced; they were moving people quicker along than they had to.  They were pouring on all types of watery sauces on other people's burritos - as if these people planned to wear their food rather than eating it.

I ended up cutting it in half and offering my colleague the other half but he thought is looked gross - not like what you would get at a Chipotle downtown.

Burrito Boyz on The Queensway is 100% better (and less expensive).

BTW, CASH ONLY or credit card.",3,1,0,"Chipotle Mexican Grill","25 The W Mall, Unit F012","Toronto","ON","M9C 1B8",43.6129820927,-79.5583543809,1.5,8,1,"Mexican;Fast Food;Restaurants"
"516",3175206,"neBW0IYhxkj9zE7R4TA3BQ","DYIzh2ljZTkcxSR2bAA1yA","NtITe1IvLkmK5WymZXuwdg",1,"2017-10-24","I've been here on several occasions. I even ignored the bad reviews but.... I was so wrong for not paying attention. I got food poisoning from this location. I have never felt like this in my life. If you want to try Chipotle than go to another location. The bad reviews are no joke.",0,0,0,"Chipotle Mexican Grill","25 The W Mall, Unit F012","Toronto","ON","M9C 1B8",43.6129820927,-79.5583543809,1.5,8,1,"Mexican;Fast Food;Restaurants"
"517",3556750,"POkNk-y-sS2Od39kP5NN5Q","ZsuugosMzECZ_xeAsVhPAw","dMMg6nCifqtJAefgpvEz2A",4,"2017-05-07","First time to Chipotles and definitely will come back. My steak buritto came with half chicken as they ran out of steak which was fortunate for me. Great combination of meats. Non-dairy, no beans, and no guacamole all no problem for the friendly staff.",0,0,0,"Chipotle Mexican Grill","1970 St Clair Ave W, Unit 109","Toronto","ON","M6N 0A7",43.6724886675,-79.4684521965,3.5,16,1,"Restaurants;Mexican;Food;Fast Food"
"518",3556751,"POkNk-y-sS2Od39kP5NN5Q","4jNOvZ8n_zcPHcEjh76Fig","Mn7qL2rLZvtqLdBg7-iPsQ",2,"2017-02-12","2.5 stars

I like Chipotle overall, but haven't been to this location before.  My fave location is the one near Bloor and Bathurst.

I happened to be running an errand at the Stockyards, and Chipotle was very convenient to the parkade, so I figure I'd order taking before leaving the shopping centre.

When I entered, there were only a couple of folks dining, and no one in line.   My usual is a Steak Fajita Burrito Bowl.  They did NOT have steak ready, and I had to wait about ten minutes.  I was told to sit down, and that they would tell me when steak was ready.  I was asked if I wanted a drink, but I declined.  While sitting and waiting, there was a rush of people who came in to order.  After waiting some time and no on informing me steak was ready, I got up to check, and lo and behold, steak was ready, and almost used up!  Geez.

I ordered my bowl, and noticed that the meat servings at this location is not terribly generous.  Otherwise, the burrito bowl is what I'd come to expect of Chipotle.  I did not see the person who originally served me (when steak was not ready) but certainly, I was not impressed that I got forgotten.",1,0,0,"Chipotle Mexican Grill","1970 St Clair Ave W, Unit 109","Toronto","ON","M6N 0A7",43.6724886675,-79.4684521965,3.5,16,1,"Restaurants;Mexican;Food;Fast Food"
"519",3556752,"POkNk-y-sS2Od39kP5NN5Q","6qg-mphBoTDH8RKLXqMcVA","Rp-cSUHm-EKBxgBS73PNNg",5,"2016-03-19","I can't believe I didn't give this location a chance earlier based on reading the low ratings.  I love Chipotle and up until yesterday my favourite location was Don Mills and as of today, tadaaaa, it's this location. 

I can't say enough great things about this location.  My husband got take out for us and the gentleman serving him was very friendly and personable, which we really appreciate especially in a fast-food type environment.  We ordered two chicken salad plus rice bowls and the portions were very generous, chicken was very flavourful in consistent with other locations, lettuce, rice, beans, corn and guacamole were very fresh.  

I urge readers to not let the other low rating reviews discourage you from going like it did to me.  I'm so happy that we gave it a chance and it's only 10 minutes away from home!  Husband and I are making it a weekly thing to order this every Friday.",3,3,3,"Chipotle Mexican Grill","1970 St Clair Ave W, Unit 109","Toronto","ON","M6N 0A7",43.6724886675,-79.4684521965,3.5,16,1,"Restaurants;Mexican;Food;Fast Food"
"520",3556753,"POkNk-y-sS2Od39kP5NN5Q","gqdJuQnnz6jZGHgqWVj8hg","pdg9sXs_iYitiW4jLPqqrQ",5,"2016-02-03","Amazing staff! I asked about the issues chipotle is having in the U.S. And the staff explained their procedures to ensure me that there will be no such issue at this location. Everything taste great. The manager is blessed to have staff like this represent their store!",1,0,1,"Chipotle Mexican Grill","1970 St Clair Ave W, Unit 109","Toronto","ON","M6N 0A7",43.6724886675,-79.4684521965,3.5,16,1,"Restaurants;Mexican;Food;Fast Food"
"521",3556754,"POkNk-y-sS2Od39kP5NN5Q","y9hg3eBfKstpDt0Hit9Jvg","ljdo6-BZlywsF5RiGd5e5A",4,"2015-04-04","I dig the community tables. What a way to promote camaraderie with strangers! And the food - yum! Something for everyone.",0,0,0,"Chipotle Mexican Grill","1970 St Clair Ave W, Unit 109","Toronto","ON","M6N 0A7",43.6724886675,-79.4684521965,3.5,16,1,"Restaurants;Mexican;Food;Fast Food"
"522",3556755,"POkNk-y-sS2Od39kP5NN5Q","quW-wGnXsJt_qeg8wd5nlw","sfQvWHivPNsDv1lOS38d7g",3,"2015-02-10","I visited the soft opening for this new Stockyards location. All of the staff we encountered were enthusiastic and friendly. They are obviously still working out some details. When ordering tacos, the first person on the line put out three tortillas, but the next guy didn't know what they were for. Same thing at the till when the cashier didn't know what to ring through. Understandably, more communication and training is needed. The food was really good. The tacos were stuffed with toppings and I ended up using a fork and knife to eat them. I love that they have unsweetened ice tea with fresh lemons at the pop station. I went to use the washroom, but there is only one for ladies and the door did not lock. When I mentioned it to my husband, one of the staff members overheard and said that you just have to pull the door closed hard. Like I said, at this point all of the staff are super excited and happy to help. I will certainly be back, so I hope they keep it up!",0,1,0,"Chipotle Mexican Grill","1970 St Clair Ave W, Unit 109","Toronto","ON","M6N 0A7",43.6724886675,-79.4684521965,3.5,16,1,"Restaurants;Mexican;Food;Fast Food"
"523",3556756,"POkNk-y-sS2Od39kP5NN5Q","FiJsQg44cPcuE_NUAD_tiA","mFwRTTDW0Yr-rFkTF2cFsw",2,"2015-08-12","Aight, dis ain't no Seven Lives in Kensington, I know, but dis ain't what u want.  You say that you have a craving for Mexican.  You've heard of this super awesome Mexican food chain in the US, that's finally here in Canada and you want to give it a try!  Well save your $20 and get yourself 20 tacos from Taco Bell instead, because Chipotle will disappoint you and your stomach will have nothing but regrets.

Let's start off by saying I've tried Chipotle in California and sure it was OK, but with the amount of authentic Mexican restaurants and food trucks there, I don't know why anyone in their right mind would eat Chipotle.  I guess it's like having that craving for Chinese food and hitting up ManchuWOK for their chicken balls special, it just doesn't make sense to me.

I decided to a little adventurous and instead of the usual burrito, I went with the multiple tacos option.  A little bit of chicken, pork and beef to mix it up and pretty much every topping available, because I like it messy.  That's an understatement actually, because what I was served was a few small tacos, with a mound of meat, vegetables and slop piled on top.  I wasn't able to actually eat my meal like a taco should be eaten, so I ended up using a fork and knife to consume my meal like the meat salad it was.

Was I full at the end, yes.  Did my stomach appreciate the mountain of slop I just shoved inside of it?  Well, let's just say I did have many regrets the next morning!  Overall, as sad as it sounds, I think I'll go with the Taco Bell option instead.  Something about Taco Bell meat served from a caulking gun is actually more appetizing than what I got at Chipotle.",5,3,3,"Chipotle Mexican Grill","1970 St Clair Ave W, Unit 109","Toronto","ON","M6N 0A7",43.6724886675,-79.4684521965,3.5,16,1,"Restaurants;Mexican;Food;Fast Food"
